user_id,display_name,heading,location,description,describe_seeking,looking_for,seeking,age,height,body_type,ethnicity,hair_color,eye_color,piercings,tattoos,smoker,drinks,education,relationship_status,images,additional_images,private_images
645,cumtryme,yummy mummy,"Bankstown NSW, Australia","Im a divorced mother of 2 beautiful children and I'm now hot, single and ready to mingle.",A gentlemen that is mature enough to know what he wants. Is past the game playing. I don't have much free time so I don't want to get into endless messaging. Let's cut to the chase and see if we can both give each other what they want.,Discuss When Meet,"Luxury Lifestyle, Designer gifts, Platonic, Discretion, Dinner dates",,,,,,,,,Yes,,,Divorced,"https://adultarrangements.com/wp-content/uploads/2022/07/70396954c9766b03caa3b8bbb6c6e7e0d12.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/419a37f79ed99153881ec812e8672a44aa5.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/677c084a416e61540568d35402c503ce9ea.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/29098979762f51aaaf26b4b05397600bdc2.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/504435bfd69e342a3f93d6f234c5d769241.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/419a37f79ed99153881ec812e8672a44aa5.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/677c084a416e61540568d35402c503ce9ea.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/29098979762f51aaaf26b4b05397600bdc2.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/504435bfd69e342a3f93d6f234c5d769241.jpg",
646,1babe,#1 Babe,"Dulwich Hill NSW, Australia",Im a dancer. I look after myself. Fashionista. Foody. fitness freak.,"a guy
a real one",Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Mentorship, Platonic, Investor, Discretion, Dinner dates",,1.61 m - 1.65 m,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/856dc69c7e8da3ef6c8fb0ddff222c4c811.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/63672c96ee6e8f7abe433005afe7f7ab0f9.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/83154213a451cade9e573a2f2aa35986b1d.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/63672c96ee6e8f7abe433005afe7f7ab0f9.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/83154213a451cade9e573a2f2aa35986b1d.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/66c7c0ed2a097af4ee9ea87ad9ff1d1cdd.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/789480aa44fe0df641feaeea60064d12423.jpg"
647,bubbut,Booty calls,"Woy Woy NSW, Australia","New to sugar dating, excited to see where it leads. Open minded with a vivacious spirit.",someone to show me new exciting things in life. Help with my studies. And someone I can talk with effortlessly.,Discuss When Meet,"Travel, Luxury Lifestyle, Designer gifts, Discretion",,,,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2022/07/2152bf77dd2892b5e4308d3f993f032b582.jpg,,
648,jettt,Here for good time not along time,"Hornsby NSW, Australia",Bubbly outgoing gal. Extremely open minded and easy going. Im the first up to dance when I go out. Definitely not a shy person. Im at uni at present looking to graduate with a PPHD at the end.,"a guy to help support me while i am at uni. nothing complicated or toxic. just a traditional guy, babe relationship. if that's what you are looking for as well then message me and let's see if we connect.",Arrangement Value,"Luxury Lifestyle, Designer gifts, Mentorship, Discretion",,,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/87723eff4a5c50b7fcd3b7fb577476f477b__-480x480-1.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/6eca9960dd7102feb53d118de7925fa2d__-480x480.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/340375126990b9ceb9bfe8153dbe7f21660__-480x480.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/6eca9960dd7102feb53d118de7925fa2d__-480x480.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/340375126990b9ceb9bfe8153dbe7f21660__-480x480.jpg",
649,Abygal,Lets have an adventure,"Perth WA, Australia",fun and outgoing. Love trying new things. Why I am here x,"Something relaxed and easy going  that benefits us both.
let's throw the dice and se wearer they land.",Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Discretion",,1.71 m - 1.75 m,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/face_2cf9fdb8ab118fd21e84ebe313c82211_059a068894d1a2e373f4e55a341f2760.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_b8cc9e23e51e87d021f1ee9b64b854cb_7112365e6bb1e31e41bd3dbb00bf8b1c.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_b8cc9e23e51e87d021f1ee9b64b854cb_a68d09ae816011e0ca714f6d1a8512f9.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_2cf9fdb8ab118fd21e84ebe313c82211_1084e72ea14639a47490f4750c2234de.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_b8cc9e23e51e87d021f1ee9b64b854cb_7112365e6bb1e31e41bd3dbb00bf8b1c.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_b8cc9e23e51e87d021f1ee9b64b854cb_a68d09ae816011e0ca714f6d1a8512f9.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_2cf9fdb8ab118fd21e84ebe313c82211_1084e72ea14639a47490f4750c2234de.jpg",
650,Aliss88,"Hey , yes, You","St Kilda VIC, Australia","I rush in where angels fear to tread. fun , spontanious great cook. Now that's a resume.",the real deal. a guy that is obviously financially supportive but can be emotionally as well when required. nothing serious. done that and found it to be no fun at all. message me and lets see.,Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Mentorship, Platonic, Investor, Discretion, Romance, Dinner dates, Emotional connection",,1.76 m - 1.80 m,,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2022/07/face_642f0e9b08641395a2021a08532018fb_ac69b8bad598a14221937401c9cf72b8.jpg,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/thumb_d3d8d6b7c388e8102eedb50b6149c4d6_c49931d9398743a8d62ac2302dd5b717.jpg
651,Anime,living doll,"Melbourne VIC, Australia","Quirky in a good way. I love Anime and Japanese culture oh and Japanese food. I could eat sashimi all day. Although I'm quite young I have a mature outlook on life. Usual sugar babe scenario. Studying and need help with my expenses. spoil me and I'll spoil you.
Deal ?","An online relationship. Picture sharing, sexy chats and screen shares.",Arrangement Value,"Luxury Lifestyle, Designer gifts, Online Relationship Only, Mentorship, Discretion, Emotional connection",,,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/face_57f797b55d8a598d8a057e1e1501febb_800279b259d01610ac2a5d58aa06c1da.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_f91832fdddfd913d1b20c198992c2a48_63d59f2e8cef997650f11a30dc8c5f0d.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_57f797b55d8a598d8a057e1e1501febb_c71d56406a38736fd67cfcf2089f6893.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_f91832fdddfd913d1b20c198992c2a48_63d59f2e8cef997650f11a30dc8c5f0d.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_57f797b55d8a598d8a057e1e1501febb_c71d56406a38736fd67cfcf2089f6893.jpg",
652,Madixx,Red fox,"Sydney NSW, Australia",Looking to meet new people and connect on a different level to what I have been used to. I love a good banter and a laugh. I can be feisty so stay on my good side. Buy me a cocktail and you're sure to be my best friend.,Someone that canker up with me and match my energy. Uni student so I'm also looking for assistance with my rent and expenses so I can concentrate on my studies and on you if you play your cards right x,Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Mentorship, Dinner dates",,1.61 m - 1.65 m,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/thumb_65340ce04a44490bbad1e36e38b6ad34_0ccb9fafe9ea45a5bedc3cbab33f68f0.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/thumb_f150812d36ec46dfbdf4723ccca61a18_9c755afb068b4b23be215845b5f46e75.jpg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/thumb_f150812d36ec46dfbdf4723ccca61a18_9c755afb068b4b23be215845b5f46e75.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/thumb_f150812d36ec46dfbdf4723ccca61a18_8566f789598c4b1c9d4d826c24ea4a2d.jpg
653,Kay653,Lets do this,"Brisbane QLD, Australia",country girl now living in Brisbane. Willing to travel interstate for the right man as I know there are so few of you out there. An endangered species by all accounts lol.,"one of the rarities i mentioned above. a real, preferably live lol, guy, and all that's associated with that. lavish me with gifts daddy. i want to know what it's like to be truly spoilt.",Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Mentorship, Platonic, Discretion, Dinner dates, Emotional connection",,,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/face_10575abaed50c7e5b758d029a7a85a53_accea1ec6ea865de9e326dde52b6f273.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_10575abaed50c7e5b758d029a7a85a53_e4f7bcd37e4b07c2f95961cca8711d3c.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_b723b6296d536f72285f7e61857733ea_70cc387b76983323802c8a4638129fb4.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_10575abaed50c7e5b758d029a7a85a53_e4f7bcd37e4b07c2f95961cca8711d3c.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_b723b6296d536f72285f7e61857733ea_70cc387b76983323802c8a4638129fb4.jpg",
654,All woman,All the woman you will ever need,"Gold Coast QLD, Australia",Im a more mature lady than most on here I guess.  But with age comes experience. In all departments . Single mum but I still get a lot of free time to myself. I enjoy getting dressed up and going out to a nice restaurant or a bar. Also love the beach and the outdoors.,"im on here as guy are normally a more mature gentlemen. im looking for that, a mature man that knows how to treat a lady, and docent have the neediness of constant reassurance that younger guys seem to require. and if he can indulge my love of fashion and anything shiny then all the better x",Discuss When Meet,"Luxury Lifestyle, Designer gifts, Platonic, Discretion, Romance, Dinner dates, Emotional connection",,1.76 m - 1.80 m,,,,,,,No,,,Divorced,"https://adultarrangements.com/wp-content/uploads/2022/07/face_6fbb69960f7118eddf63ca8c6b555bc0_6cab3b5a0b44de175804e3c26049175f.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_6fbb69960f7118eddf63ca8c6b555bc0_ce78c5b5712cb593579190239d939e22.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_6fbb69960f7118eddf63ca8c6b555bc0_d30494a9715778556290119ce59a9f75.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_f8d074b7e86f120ce05bfa9e5b9f7756_a10aecb8d43dbdae2dde1e115ecb028f.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_6fbb69960f7118eddf63ca8c6b555bc0_ce78c5b5712cb593579190239d939e22.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_6fbb69960f7118eddf63ca8c6b555bc0_d30494a9715778556290119ce59a9f75.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_f8d074b7e86f120ce05bfa9e5b9f7756_a10aecb8d43dbdae2dde1e115ecb028f.jpg",
655,firefox,Its true what they say about red heads,"Brunswick VIC, Australia","Hi Im Abbie, I'm a first year fashion student. I like drawing, reading, ohh and coffee. I love coffee.",i would like to be with just one guy. im looking to one day start my own fashion label and start up advice and assistance in doing that is what i am looking for long term. in the short term just study  support.,Arrangement Value,"Luxury Lifestyle, Designer gifts, Mentorship, Platonic, Investor, Discretion, Dinner dates",,1.66 m - 1.70 m,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/face_c94949748b841c22973a91b2f2984d21_5b18eff9bebf85aa6192d40a0f0ff88e.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_c94949748b841c22973a91b2f2984d21_16a0a46a1ccad6809d85907290241014.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_c94949748b841c22973a91b2f2984d21_350bbfff5c6b434d7a05ea423831bace.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_c94949748b841c22973a91b2f2984d21_16a0a46a1ccad6809d85907290241014.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_c94949748b841c22973a91b2f2984d21_350bbfff5c6b434d7a05ea423831bace.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_f2fed4ab771e3d066e373bb55706499d_7859e5dffebd4950dff0394a13055cc5.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_c94949748b841c22973a91b2f2984d21_ce0b3deede25750a7ed019c21350de58.jpg"
656,allcharm,Recently single. Looking to mingle,"Melbourne VIC, Australia",Starting a new chapter in my life. Looking to get out of the comfort zone I have been in for too long.,Looking to find a partner in crime. Someone that has it together but can also throw caution to the wind. A stable Maverik if that's to much an oxymoron.,Discuss When Meet,"Luxury Lifestyle, Designer gifts, Platonic, Discretion, Romance, Dinner dates, Emotional connection",,1.81 m - 1.85 m,,,,,,,No,,,Divorced,"https://adultarrangements.com/wp-content/uploads/2022/07/face_73ee324dfd6cab04bcd27b494088d1dc_aac7bd0e8cc97fcbec9e04375d9fb4ea.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_bbd2cc42d076165a0d9d3867217ecfd1_a312655e8d7c8c9823f219074e2513cc.jpg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_bbd2cc42d076165a0d9d3867217ecfd1_a312655e8d7c8c9823f219074e2513cc.jpg,
657,catch26,look no further,"Perth WA, Australia","Happy, possitive and currently emotionally, financially and sexually deprived.",a guy that can fill the needs i listed. all of them ; ) preferably twice a night lol,Discuss When Meet,"Travel, Luxury Lifestyle, Designer gifts, Platonic, Romance, Dinner dates",,1.56 m - 1.60 m,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/kimberley0202-02.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/kimberley0202-00.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/kimberley0202-01.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/kimberley0202-00.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/kimberley0202-01.jpg",
658,Mirror eyes,Grab my attention then me x,"Sydney NSW, Australia","Blonde, beautiful full kissable lips. Drama free, baggage free. Lets have some fun.","A  generous F#*K budy.
Thats it x",Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Platonic, Dinner dates",,1.56 m - 1.60 m,,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/07/face_916afcf699b70813928cd3609ad733c2_52fe0afa2e84d08bc0a46b3f980f3634.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_916afcf699b70813928cd3609ad733c2_04f9060411d84f548a45edf68a6c5525.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_916afcf699b70813928cd3609ad733c2_f9d23f3353afd73cd649d56e7c647531.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_916afcf699b70813928cd3609ad733c2_04f9060411d84f548a45edf68a6c5525.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_916afcf699b70813928cd3609ad733c2_f9d23f3353afd73cd649d56e7c647531.jpg",
